ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
23,0.15341474232,FN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
24,0.646309523127,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
25,0.34522363487,FN,3,1,4,6,8,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
26,0.0634503353993,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
27,0.614678902992,TP,4,1,4,5,6,8,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
28,0.112827170536,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
29,0.219548871307,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
30,0.280042806669,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
31,0.781356126213,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
32,0.861414765729,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
33,0.798286944152,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
34,0.767690091792,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
35,0.289905611096,FN,2,1,1,4,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
36,0.855995231946,TP,3,1,2,6,8,-99,8,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
37,0.755647154396,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
38,0.222317359559,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
39,0.653107779548,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
40,0.855225348237,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
41,0.731786435259,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
42,0.511397149002,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
43,0.0858008470981,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
44,0.554798851573,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
45,0.190579102119,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
46,0.109501150148,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
47,0.903089480001,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,3.0,-99,-99,-99,
48,0.156042912625,FN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
49,0.76060117556,TP,2,1,6,8,-99,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
50,0.764811128552,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
51,0.822939515936,TP,3,2,0,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
52,0.833791823983,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
53,0.250283779903,FN,3,1,4,6,8,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
54,0.321906446214,FN,4,1,0,1,4,5,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
55,0.804567416048,TP,3,1,2,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
56,0.5735704172,TP,0,1,-99,-99,-99,-99,6,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
57,0.732149448655,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
58,0.698003344855,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
59,0.455701428873,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
60,0.395200035657,FN,3,1,0,1,4,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
61,0.370413841401,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
62,0.945632152042,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,4.0,-99,-99,-99,
63,0.103242963779,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
64,0.134255139459,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
65,0.118779413437,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
66,0.607043336199,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
67,0.237190371279,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
68,0.21900861438,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
69,0.62770549415,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
70,0.825261759192,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
71,0.107409652672,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
72,0.250262504403,FN,3,1,0,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
73,0.0814116023974,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
74,0.864432429896,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
75,0.493273974607,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
76,0.125162413058,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
77,0.765408678018,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
78,0.769163691094,TP,3,0,4,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
79,0.200759945929,FN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
80,0.248819958398,FN,3,1,0,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
81,0.475092857866,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
82,0.620205086475,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
83,0.511311294599,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
84,0.467045810981,FN,4,1,0,1,4,5,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
85,0.347329121314,FN,3,1,1,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
86,0.737484841022,TP,3,2,0,6,8,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
87,0.838175224793,TP,2,1,4,6,-99,-99,6,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
88,0.580120286277,TP,3,1,4,6,8,-99,6,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
89,0.708082279854,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
90,0.104816205927,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
91,0.376487397201,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
92,0.090856341896,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
93,0.425102278306,FN,3,1,1,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
94,0.667781939044,TP,4,1,0,4,6,8,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
95,0.713710630677,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
96,0.798401129595,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
97,0.789482594081,TP,2,2,4,6,-99,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
98,0.136022546574,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
99,0.627971953863,TP,0,1,-99,-99,-99,-99,6,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
100,0.528736666108,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
101,0.480807177688,FN,2,0,8,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
102,0.602108095885,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
103,0.520230963991,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
104,0.331824191433,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
105,0.689282300547,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
106,0.801638319549,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
107,0.65562793383,TP,0,1,-99,-99,-99,-99,6,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
108,0.774956200255,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
109,0.363919158952,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
110,0.691680240559,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
111,0.801131668116,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
112,0.17008312972,FN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
113,0.540479714741,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
114,0.0673506400536,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
115,0.26751606676,FN,3,1,0,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
116,0.675170384576,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
117,0.563620570542,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
118,0.204429445348,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
119,0.801126131225,TP,2,1,4,6,-99,-99,6,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
120,0.5,FN,4,0,0,1,4,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
121,0.930302268711,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,4.0,-99,-99,-99,
122,0.0726450299998,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
123,0.769280692604,TP,3,1,4,6,8,-99,6,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
124,0.720348219296,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
125,0.516226104137,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
126,0.339507268836,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
127,0.345263396137,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
128,0.0915657869872,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
129,0.788713648326,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
130,0.522316492974,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
131,0.260403191276,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
132,0.093786975842,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
133,0.441233483095,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
134,0.834390471143,TP,3,1,2,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
135,0.793044773454,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
136,0.232336243115,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
137,0.411493433921,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
138,0.332127028032,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
139,0.578503473314,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
140,0.303922217293,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
141,0.517259038683,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
142,0.151943416883,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
143,0.64464745375,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
144,0.90031482152,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,3.0,-99,-99,-99,
145,0.27173717151,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
146,0.189845933822,FN,3,1,4,6,8,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
147,0.826556657158,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
148,0.471609240326,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
149,0.771484166678,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
150,0.788555945472,TP,2,1,4,6,-99,-99,6,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
151,0.811657362009,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
152,0.46799956641,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
153,0.776421907524,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
154,0.645652759055,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
155,0.780448643406,TP,3,2,4,6,8,-99,1,8,-99,-99,-99,2.0,3.0,-99,-99,-99,
156,0.494634390448,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
157,0.212621100912,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
158,0.81732389494,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
159,0.730816443936,TP,3,2,0,6,8,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
160,0.737484518826,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
161,0.446611986615,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
162,0.652312725724,TP,0,1,-99,-99,-99,-99,6,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
163,0.651464209388,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
164,0.680028410665,TP,3,2,0,6,8,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
165,0.170948932034,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
166,0.794115157785,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
167,0.184320384041,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
168,0.211967528391,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
169,0.810254734862,TP,2,2,4,6,-99,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
170,0.477888337651,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
171,0.18685495787,FN,3,1,4,6,8,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
172,0.0462967390027,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
173,0.22611012102,FN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
174,0.277124373754,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
175,0.911516163481,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,3.0,-99,-99,-99,
176,0.520596985898,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
177,0.234572064832,FN,3,1,0,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
178,0.114566307359,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
179,0.54362392291,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
180,0.254859061401,FN,2,1,0,4,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
181,0.267208309627,FN,3,1,4,6,8,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
182,0.199082549225,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
183,0.84215702044,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
184,0.740377535786,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
185,0.477048485672,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
186,0.940552341543,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,5.0,-99,-99,-99,
187,0.0826837255731,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
188,0.288509529853,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
189,0.786030873048,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
190,0.483620078064,FN,4,1,0,1,4,5,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
191,0.562466985406,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
192,0.738497827314,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
193,0.195269063621,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
194,0.332802493855,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
195,0.58352393851,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
196,0.877941996068,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,3.0,-99,-99,-99,
197,0.385363966421,FN,3,1,1,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
198,0.905951912696,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,5.0,-99,-99,-99,-99,
199,0.686716217323,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
200,0.0743292348002,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
201,0.179508814297,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
202,0.555980599534,TP,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
203,0.885160089844,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
204,0.11447447139,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
205,0.471636939294,FN,2,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
206,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
207,0.188213232338,FN,2,1,0,4,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
208,0.153879210792,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
209,0.750393530466,TP,2,2,4,6,-99,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
210,0.468461972726,FN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
211,0.793374187001,TP,3,2,0,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
212,0.0963032763744,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
213,0.302785246234,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
214,0.841882072268,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
215,0.746496218584,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
216,0.191842030739,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
217,0.218184253416,FN,3,1,0,4,6,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
218,0.802045975051,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
219,0.332078626595,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
220,0.147513195962,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
221,0.847197882464,TP,3,1,2,6,8,-99,8,-99,-99,-99,-99,4.0,-99,-99,-99,-99,
222,0.104312777083,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
223,0.575493168672,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
224,0.740522060548,TP,3,2,4,6,8,-99,6,8,-99,-99,-99,1.0,1.0,-99,-99,-99,
225,0.838324751987,TP,3,1,4,6,8,-99,8,-99,-99,-99,-99,3.0,-99,-99,-99,-99,
226,0.196974925662,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
227,0.349998840143,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
228,0.925587062559,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,3.0,-99,-99,-99,
229,0.920970367333,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,3.0,-99,-99,-99,
230,0.194054011688,FN,2,1,4,6,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
231,0.147252552366,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
232,0.411129488567,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
233,0.0906151811207,FN,1,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
234,0.910206980944,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,3.0,-99,-99,-99,
235,0.869682928226,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
236,0.726102160489,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
237,0.343455447597,FN,3,1,4,6,8,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
238,0.328954342049,FN,2,0,6,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
239,0.730638666495,TP,3,1,0,6,8,-99,8,-99,-99,-99,-99,2.0,-99,-99,-99,-99,
240,0.812623052035,TP,3,2,4,6,8,-99,1,8,-99,-99,-99,2.0,3.0,-99,-99,-99,
241,0.890414335173,TP,2,2,6,8,-99,-99,6,8,-99,-99,-99,1.0,2.0,-99,-99,-99,
242,0.349576167022,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1.0,-99,-99,-99,-99,
